"","SampleNo","Amaranthus_retroflexus","Arenaria_serpyllifolia_agg.","Bellis_perennis","Brassica_napus","Bromus_hordeaceus","Capsella_bursa.pastoris","Cerastium_fontanum","Cerastium_glomeratum","Cerastium_holosteoides","Chenopodium_album","Cichorium_intybus","Cirsium_arvense","Convolvulus_arvensis","Crepis_capillaris","Dactylis_glomerata","Digitaria_sanguinalis","Echinocloa_crus.gali","Elymus_repens","Eragrostis_minor","Erigeron_canadensis","Erodium_spec.","Euphorbia_peplus","Festuca_arundinacea","Festuca_rubra","Galinsoga_parviflora","Geranium_molle","Geranium_pusillum","Hordeum_murinum","Hypericum_perforatum","Hypochaeris_radicata","Lamium_purpurea","Lolium_multiflorum_agg.","Lolium_perenne","Lotus_corniculatus","Matricaria_discoidea","Medicargo_x_varia","Persicaria_laxiflora","Phleum_pratense","Plantago_intermedia","Plantago_lanceolata","Poa_trivialis","Polygonum_aviculare","Portulaca_oleracea","Rumex_chrispus","Rumex_obtursifolia","Rumex_thyrsiflorus","Scorzoneroides_autumnalis","Silene_latifolia","Sonchus_oleraceus","Spergula_arvensis","Stellaria_media","Taraxacum_sec._ruderalia","Trifolium_hybridum","Trifolium_pratense","Trifolium_repens","Vicia_villosa","grass_sum","herb_sum","legume_sum","all_abundance","grass_prop","herb_prop","legume_prop","time","W","N","D","HM","MP","S","A","I","AF","SF","Lv","remark","richness_all","diversity_all","diversity_grass","diversity_herb","diversity_legume"
"386",78,0,0,0,0,0,0,0,0,0,0,5,0,0,0,60,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,10,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30,0,0,85,5,30,120,0.708333333333333,0.0416666666666667,0.25,2,0,0,0,1,0,0,0,1,0,0,2,"2",6,0.670138888888889,0.470588235294118,0,0
"387",79,0,0,0,0,0,0,0,0,0,0,10,0,0,0,70,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,20,5,0,0,0,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30,1,0,125,10,31,166,0.753012048192771,0.0602409638554217,0.186746987951807,2,0,0,0,0,0,0,0,0,1,0,1,"AF",8,0.752286253447525,0.6272,0,0.0624349635796044
"388",80,0,0,0,0,0,0,0,0,0,0,0,0,0,0,60,0,0,0,0,0,0,0,20,0,0,0,0,0,0,0,0,5,5,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,100,0,1,101,0.99009900990099,0,0.0099009900990099,2,1,0,0,0,0,0,0,0,0,0,1,"W",6,0.593079109891187,0.585,NA,0
"389",81,0,0,0,0,0,0,0,0,0,0,20,0,0,0,70,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,20,5,0,0,0,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40,0,0,125,20,40,185,0.675675675675676,0.108108108108108,0.216216216216216,2,0,0,0,0,0,1,1,0,0,0,2,"2",7,0.77136596055515,0.6272,0,0
"390",82,0,0,0,0,0,0,0,0,0,0,5,0,0,0,40,0,0,0,0,0,0,0,40,0,0,0,0,0,0,0,0,5,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,90,5,0,95,0.947368421052632,0.0526315789473684,0,2,1,1,1,1,1,1,1,1,1,1,10,"10",5,0.637119113573407,0.598765432098765,0,NA
"391",83,0,0,0,0,0,0,0,0,0,0,20,0,0,0,60,0,0,0,0,5,0,0,10,0,0,0,0,0,5,0,0,5,10,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,60,5,0,90,30,65,185,0.486486486486487,0.162162162162162,0.351351351351351,2,0,0,0,0,0,0,1,0,0,0,1,"A",10,0.768444119795471,0.524691358024691,0.5,0.142011834319526
"392",84,0,0,0,0,0,0,0,0,0,0,10,0,0,0,30,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,5,10,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40,5,0,60,10,45,115,0.521739130434783,0.0869565217391304,0.391304347826087,2,0,0,0,1,0,0,0,0,0,1,2,"2",8,0.782608695652174,0.680555555555556,0,0.197530864197531
"393",85,0,0,0,0,0,0,0,0,0,0,10,0,0,0,40,0,0,0,0,0,0,0,20,0,0,0,0,0,0,0,0,5,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,75,10,0,85,0.88235294117647,0.117647058823529,0,2,1,1,1,1,1,0,0,1,1,1,8,"8",5,0.692041522491349,0.622222222222222,0,NA
"394",86,0,0,0,0,0,0,0,0,0,0,0,0,0,0,60,0,0,0,0,0,0,0,20,0,0,0,0,0,0,0,0,5,5,0,0,0,0,5,0,0,0,0,1,0,0,0,0,5,0,0,0,0,0,20,0,0,95,6,20,121,0.785123966942149,0.0495867768595041,0.165289256198347,2,0,0,1,0,0,0,0,0,0,0,1,"D",8,0.692575643740182,0.548476454293629,0.277777777777778,0
"395",87,0,0,0,0,0,0,0,0,0,0,10,0,0,5,50,0,0,0,0,0,0,0,30,0,0,0,0,0,0,0,0,5,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,0,0,105,15,20,140,0.75,0.107142857142857,0.142857142857143,2,0,0,0,0,0,1,0,0,0,0,1,"S",7,0.778061224489796,0.653061224489796,0.444444444444444,0
"396",88,0,0,0,0,0,0,0,0,0,1,5,0,0,0,20,0,0,0,0,0,0,0,20,0,10,0,0,0,0,0,0,5,5,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,5,0,30,0,0,50,26,30,106,0.471698113207547,0.245283018867925,0.283018867924528,2,0,0,0,1,0,0,0,0,0,0,1,"HM",10,0.828586685653257,0.66,0.739644970414201,0
"397",89,0,0,0,0,0,0,0,0,0,0,20,0,0,0,20,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,5,10,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40,0,0,55,20,40,115,0.478260869565217,0.173913043478261,0.347826086956522,2,0,0,0,0,0,0,0,0,0,0,0,"CT",7,0.793950850661626,0.760330578512397,0,0
"398",90,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,0,0,0,0,0,0,0,20,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,45,0,0,45,1,0,0,2,1,1,1,1,0,0,0,0,1,1,6,"6",3,0.592592592592593,0.592592592592593,NA,NA
"399",91,0,0,0,0,0,0,0,0,0,0,0,0,0,0,80,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,10,5,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,0,0,110,0,20,130,0.846153846153846,0,0.153846153846154,2,0,0,0,0,0,0,0,1,0,0,1,"I",6,0.58284023668639,0.450413223140496,NA,0
"400",92,0,0,0,0,0,0,0,0,0,0,10,0,0,0,60,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,5,10,0,0,0,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40,0,0,105,10,40,155,0.67741935483871,0.0645161290322581,0.258064516129032,2,0,0,0,0,0,0,1,0,0,0,1,"A",7,0.753381893860562,0.616780045351474,0,0
"401",93,0,0,0,0,0,0,0,0,0,0,20,0,0,0,70,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,5,5,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50,0,0,100,20,50,170,0.588235294117647,0.117647058823529,0.294117647058824,2,0,0,0,0,1,0,0,0,0,0,1,"MP",7,0.721453287197232,0.485,0,0
"402",94,0,0,0,0,0,0,0,0,0,0,20,0,0,0,80,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,10,10,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40,0,0,115,20,40,175,0.657142857142857,0.114285714285714,0.228571428571429,2,0,0,0,0,0,0,0,0,1,0,1,"AF",7,0.715102040816326,0.491493383742911,0,0
"403",95,0,0,0,0,0,0,0,0,0,0,10,0,0,0,80,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,10,10,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,120,10,0,130,0.923076923076923,0.0769230769230769,0,2,1,1,0,1,0,0,0,0,1,0,4,"4",6,0.591715976331361,0.527777777777778,0,NA
"404",96,0,0,0,0,0,0,0,0,0,0,20,0,0,0,60,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,5,10,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50,0,0,90,20,50,160,0.5625,0.125,0.3125,2,0,0,0,0,0,0,0,0,0,1,1,"SF",7,0.736328125,0.524691358024691,0,0
"405",97,0,0,0,0,0,0,0,0,0,0,5,0,0,0,40,0,0,0,0,0,0,0,50,0,0,0,0,0,0,0,0,5,5,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,110,5,0,115,0.956521739130435,0.0434782608695652,0,2,0,1,1,0,0,0,1,1,1,1,6,"6",6,0.676748582230624,0.648760330578512,0,NA
"406",98,0,0,0,0,0,0,0,0,0,0,5,0,0,0,50,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,30,5,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,70,0,0,95,5,70,170,0.558823529411765,0.0294117647058824,0.411764705882353,2,0,0,0,0,1,0,0,0,0,0,1,"MP",7,0.709342560553633,0.614958448753463,0,0
"407",99,0,0,0,0,0,0,0,0,0,0,0,0,0,0,70,0,0,0,0,0,0,0,30,0,0,0,0,0,0,0,0,10,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,115,0,0,115,1,0,0,2,1,0,1,1,1,0,0,1,1,0,6,"6",4,0.551984877126654,0.551984877126654,NA,NA
"408",100,0,0,0,0,0,0,0,0,0,0,10,0,0,0,60,0,0,0,0,0,0,0,20,0,0,0,0,0,0,0,0,10,10,0,0,0,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,60,1,0,120,10,61,191,0.6282722513089,0.0523560209424084,0.319371727748691,2,0,0,0,0,0,0,0,0,0,0,0,"CT",8,0.772456895370193,0.680555555555556,0,0.0322493953238376
"409",101,0,0,0,0,0,1,0,0,0,5,0,0,0,0,5,0,0,0,0,0,0,0,60,0,0,0,0,0,0,0,0,0,20,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,85,11,0,96,0.885416666666667,0.114583333333333,0,2,1,1,1,1,1,1,1,1,1,1,10,"10",6,0.557725694444444,0.442906574394464,0.578512396694215,NA
"410",102,0,0,0,0,0,0,0,0,0,0,0,0,0,0,60,0,0,0,0,0,0,0,30,0,0,0,0,0,0,0,0,5,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,100,1,0,0,2,1,0,0,0,0,1,1,0,0,1,4,"4",4,0.545,0.545,NA,NA
"411",103,0,0,0,0,0,0,0,0,0,0,5,0,0,0,80,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,20,10,0,0,0,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40,0,0,135,5,40,180,0.75,0.0277777777777778,0.222222222222222,2,0,1,0,0,0,0,0,0,0,0,1,"N",7,0.723765432098765,0.598079561042524,0,0
"412",104,0,0,0,0,0,0,0,0,0,0,10,0,0,0,80,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,10,5,0,0,0,0,10,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,40,5,0,115,15,45,175,0.657142857142857,0.0857142857142857,0.257142857142857,2,0,1,1,1,1,0,1,0,1,0,6,"6",9,0.723265306122449,0.491493383742911,0.444444444444444,0.197530864197531
"413",105,0,0,0,0,0,0,0,0,0,0,5,0,0,5,70,0,0,0,0,0,0,0,20,0,0,0,0,0,5,0,0,5,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40,5,0,100,15,45,160,0.625,0.09375,0.28125,2,0,0,0,0,0,0,1,0,0,0,1,"A",9,0.724609375,0.465,0.666666666666667,0.197530864197531
"414",106,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30,0,0,0,0,0,0,0,70,0,0,0,0,0,0,0,0,10,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,120,0,0,120,1,0,0,2,1,1,1,1,1,1,1,1,1,1,10,"10",4,0.583333333333333,0.583333333333333,NA,NA
"415",107,0,0,0,0,0,0,0,0,0,0,20,0,0,0,20,0,0,0,0,0,0,0,40,0,0,0,0,0,0,0,0,5,1,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,66,25,0,91,0.725274725274725,0.274725274725275,0,2,1,1,1,1,1,1,1,1,1,1,10,"10",6,0.704021253471803,0.534894398530762,0.32,NA
"416",108,0,0,0,0,0,0,0,0,0,0,20,0,0,0,70,0,0,0,0,0,0,0,20,0,0,0,0,0,0,0,0,30,10,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30,0,0,140,20,30,190,0.736842105263158,0.105263157894737,0.157894736842105,2,0,0,0,0,0,1,0,0,0,0,1,"S",7,0.786703601108033,0.673469387755102,0,0
"417",109,0,0,0,0,0,0,0,0,0,0,10,0,0,0,70,0,0,0,0,5,0,0,20,0,0,0,0,0,0,0,0,5,10,0,0,0,0,10,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,40,0,0,115,20,40,175,0.657142857142857,0.114285714285714,0.228571428571429,2,0,0,0,0,0,0,0,0,0,1,1,"SF",9,0.762448979591837,0.582230623818525,0.625,0
"418",110,0,0,0,0,0,0,0,0,0,0,5,0,0,0,50,0,0,0,0,0,0,0,40,0,0,0,0,0,0,0,0,20,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,115,5,5,125,0.92,0.04,0.04,2,0,0,1,0,0,0,0,0,0,0,1,"D",6,0.7072,0.657844990548204,0,0
"419",111,0,0,0,0,0,0,0,0,0,0,0,0,0,0,70,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,10,10,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,70,5,0,105,0,75,180,0.583333333333333,0,0.416666666666667,2,0,0,0,0,0,0,1,0,0,0,1,"A",7,0.686728395061728,0.526077097505669,NA,0.124444444444444
"420",112,0,0,0,0,0,0,0,0,0,0,10,0,0,0,70,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,30,10,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50,0,0,120,10,50,180,0.666666666666667,0.0555555555555556,0.277777777777778,2,0,0,0,0,0,1,0,1,0,0,2,"2",7,0.736111111111111,0.586805555555556,0,0
"421",113,0,0,0,0,0,0,0,0,0,0,10,0,0,0,60,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,20,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,0,0,95,10,20,125,0.76,0.08,0.16,2,0,0,0,1,0,0,0,0,0,0,1,"HM",6,0.704,0.542936288088643,0,0
"422",114,0,0,0,0,0,0,0,0,0,0,20,0,0,0,60,0,0,0,0,0,0,0,20,0,0,0,0,0,0,0,0,20,20,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,1,0,125,20,21,166,0.753012048192771,0.120481927710843,0.126506024096386,2,0,1,1,0,1,1,0,0,0,0,4,"4",8,0.795833938162288,0.6912,0,0.090702947845805
"423",115,0,0,0,0,0,0,0,0,0,0,5,0,0,0,30,0,0,0,0,0,0,0,50,0,0,0,0,0,0,0,0,10,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,95,5,0,100,0.95,0.05,0,2,1,1,1,1,0,1,0,1,1,1,8,"8",5,0.645,0.609418282548477,0,NA
"424",116,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50,0,0,0,0,0,0,0,20,0,0,0,0,0,0,0,0,10,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,90,0,0,90,1,0,0,2,1,1,1,1,1,0,0,1,1,1,8,"8",4,0.617283950617284,0.617283950617284,NA,NA
"425",117,0,0,0,0,0,0,0,0,0,0,10,0,0,0,80,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,10,10,0,0,0,0,10,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,40,0,0,120,15,40,175,0.685714285714286,0.0857142857142857,0.228571428571429,2,0,0,0,1,0,0,0,0,0,0,1,"HM",8,0.721632653061224,0.527777777777778,0.444444444444444,0
"426",118,0,0,0,0,0,0,0,0,0,0,5,0,0,0,80,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,20,5,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30,0,0,120,5,30,155,0.774193548387097,0.032258064516129,0.193548387096774,2,0,0,0,0,0,0,0,0,0,0,0,"CT",7,0.672216441207076,0.517361111111111,0,0
"427",119,0,0,0,0,0,0,0,0,0,0,5,0,0,0,70,0,0,0,0,0,0,0,20,0,0,0,0,0,0,0,0,10,20,0,0,0,0,5,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,20,1,0,125,10,21,156,0.801282051282051,0.0641025641025641,0.134615384615385,2,0,0,0,0,0,1,0,0,0,0,1,"S",9,0.742110453648915,0.6272,0.5,0.090702947845805
"428",120,0,0,0,0,0,0,0,0,0,0,20,0,0,0,70,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,10,10,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30,5,0,105,20,35,160,0.65625,0.125,0.21875,2,0,0,0,0,1,0,0,0,0,0,1,"MP",8,0.744140625,0.526077097505669,0,0.244897959183674
"429",121,0,0,0,0,0,0,0,0,0,0,0,0,0,0,90,0,0,0,0,0,0,0,20,0,0,0,0,0,0,0,0,0,5,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,120,0,0,120,1,0,0,2,1,1,0,0,0,0,1,1,1,1,6,"6",4,0.40625,0.40625,NA,NA
"430",122,0,0,0,0,0,0,0,0,0,0,5,0,0,0,40,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,20,5,0,0,0,0,10,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,60,1,0,85,10,61,156,0.544871794871795,0.0641025641025641,0.391025641025641,2,0,0,0,1,0,0,0,0,0,0,1,"HM",9,0.758547008547009,0.692041522491349,0.5,0.0322493953238376
"431",123,0,0,0,0,0,0,0,0,0,0,10,0,0,0,50,0,0,0,0,0,0,0,40,0,0,0,0,0,0,0,0,5,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,100,10,10,120,0.833333333333333,0.0833333333333333,0.0833333333333333,2,0,0,1,0,0,0,0,0,0,0,1,"D",6,0.697916666666667,0.585,0,0
"432",124,0,0,0,0,0,0,0,0,0,0,0,0,0,0,90,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,5,1,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,111,0,0,111,1,0,0,2,1,0,0,0,1,0,1,1,1,1,6,"6",5,0.33033033033033,0.33033033033033,NA,NA
"433",125,0,0,0,0,0,0,0,0,0,0,30,0,0,0,50,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,20,5,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50,0,0,95,30,50,175,0.542857142857143,0.171428571428571,0.285714285714286,2,0,0,0,0,0,0,0,0,0,0,0,"CT",7,0.786938775510204,0.653739612188366,0,0
"434",126,0,0,0,0,0,0,0,0,0,0,30,0,0,0,50,0,0,0,0,0,0,0,30,0,0,0,0,0,0,0,0,10,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30,1,0,120,30,31,181,0.662983425414365,0.165745856353591,0.171270718232044,2,0,1,1,0,1,1,1,1,1,1,8,"8",7,0.810720063490125,0.694444444444444,0,0.0624349635796044
"435",127,0,0,0,0,0,0,0,0,0,0,10,0,0,0,70,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,20,10,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50,0,0,110,10,50,170,0.647058823529412,0.0588235294117647,0.294117647058824,2,0,0,0,0,0,0,1,0,0,0,1,"A",7,0.721453287197232,0.549586776859504,0,0
"436",128,0,0,0,0,0,0,0,0,0,0,20,0,0,0,40,0,0,0,0,0,0,0,30,0,0,0,0,0,0,0,0,20,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40,0,0,95,20,40,155,0.612903225806452,0.129032258064516,0.258064516129032,2,0,0,1,0,0,0,0,0,0,1,2,"2",6,0.795005202913632,0.67590027700831,0,0
"437",129,0,0,0,0,0,0,0,0,0,0,10,0,0,0,70,0,0,0,0,0,0,0,20,0,0,0,0,0,1,0,0,5,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,105,11,5,121,0.867768595041322,0.0909090909090909,0.0413223140495868,2,1,0,0,1,0,0,1,0,1,0,4,"4",7,0.620859230926849,0.507936507936508,0.165289256198347,0
"438",130,0,0,0,0,0,0,0,0,0,0,10,0,0,0,30,0,0,0,0,0,0,0,60,0,0,0,0,0,0,0,0,10,5,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,105,11,0,116,0.905172413793103,0.0948275862068965,0,2,1,1,1,1,1,1,1,1,1,1,10,"10",6,0.648781212841855,0.580498866213152,0.165289256198347,NA
"439",131,0,0,0,0,0,0,0,0,0,0,10,0,0,0,70,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,10,5,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,5,0,105,10,15,130,0.807692307692308,0.0769230769230769,0.115384615384615,2,0,0,0,0,0,0,1,0,0,0,1,"A",8,0.677514792899408,0.526077097505669,0,0.444444444444444
"440",132,0,0,0,0,0,0,0,0,0,1,0,0,0,0,70,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,10,5,0,0,0,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,1,0,115,1,21,137,0.83941605839416,0.0072992700729927,0.153284671532847,2,0,1,0,0,0,0,0,0,0,0,1,"N",8,0.684213330491768,0.582230623818525,0,0.090702947845805
"441",133,0,0,0,0,0,0,0,0,0,0,5,0,0,0,40,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,10,5,0,0,0,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50,0,0,80,5,50,135,0.592592592592593,0.037037037037037,0.37037037037037,2,0,0,0,0,0,0,0,0,0,0,0,"CT",7,0.743484224965707,0.6640625,0,0
"442",134,0,0,0,0,0,0,0,0,0,0,10,0,0,0,30,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,20,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,60,0,0,70,10,60,140,0.5,0.0714285714285714,0.428571428571429,2,0,1,0,0,0,0,0,0,0,0,1,"N",6,0.73469387755102,0.693877551020408,0,0
"443",135,0,0,0,0,0,0,0,0,0,0,20,0,0,0,30,0,0,0,0,0,0,0,30,0,0,0,0,0,0,0,0,30,10,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30,1,0,105,20,31,156,0.673076923076923,0.128205128205128,0.198717948717949,2,0,0,0,0,0,0,0,0,0,1,1,"SF",8,0.830456936226167,0.743764172335601,0,0.0624349635796044
"444",136,0,0,0,0,0,0,0,0,0,0,20,0,0,0,60,0,0,0,0,0,0,0,20,0,0,0,0,0,0,0,0,10,10,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,70,0,0,110,20,70,200,0.55,0.1,0.35,2,0,0,0,1,0,0,0,0,0,0,1,"HM",7,0.76,0.644628099173554,0,0
"445",137,0,0,0,0,0,0,0,0,0,0,30,0,0,0,30,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,20,10,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,70,5,0,80,30,75,185,0.432432432432432,0.162162162162162,0.405405405405405,2,0,0,0,0,0,0,0,0,1,0,1,"AF",8,0.783053323593864,0.75,0,0.124444444444444
"446",138,0,0,0,0,0,0,0,0,0,0,30,0,0,0,30,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,10,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,60,0,0,55,30,60,145,0.379310344827586,0.206896551724138,0.413793103448276,2,0,1,1,0,1,0,1,0,1,1,6,"6",6,0.732461355529132,0.628099173553719,0,0
"447",139,0,0,0,0,0,0,0,0,0,0,10,0,0,0,40,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,5,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,80,5,0,55,10,85,150,0.366666666666667,0.0666666666666667,0.566666666666667,2,0,0,0,0,0,0,0,1,0,0,1,"I",7,0.635555555555556,0.446280991735537,0,0.110726643598616
"448",140,0,0,0,0,0,0,0,0,0,0,20,0,0,0,50,0,0,0,0,0,0,0,30,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,85,20,0,105,0.80952380952381,0.19047619047619,0,2,1,1,1,1,1,1,1,0,0,1,8,"8",4,0.653061224489796,0.525951557093426,0,NA
"449",141,0,0,0,0,0,0,0,0,0,0,5,0,0,0,70,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,10,10,0,0,0,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30,5,0,120,5,35,160,0.75,0.03125,0.21875,2,0,0,0,0,0,0,0,0,0,0,0,"CT",8,0.744140625,0.611111111111111,0,0.244897959183674
"450",142,0,0,0,0,0,0,0,0,0,0,5,0,0,0,50,0,0,0,0,0,0,0,50,0,0,0,0,0,0,0,0,5,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,110,5,0,115,0.956521739130435,0.0434782608695652,0,2,1,1,1,1,0,1,1,1,1,0,8,"8",5,0.616257088846881,0.582644628099174,0,NA
"451",143,0,0,0,0,0,0,0,0,0,0,5,0,0,0,30,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,30,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,70,5,0,75,0.933333333333333,0.0666666666666667,0,2,1,1,1,1,1,1,1,1,1,1,10,"10",5,0.666666666666667,0.622448979591837,0,NA
"452",144,0,0,0,0,0,0,0,0,0,0,10,0,0,0,70,0,0,0,0,0,0,0,20,0,0,0,0,0,0,0,0,20,10,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,60,0,0,125,10,60,195,0.641025641025641,0.0512820512820513,0.307692307692308,2,0,0,0,0,0,0,1,0,0,0,1,"A",7,0.749506903353057,0.6272,0,0
