"year","remark","Lv","Lv_numeric","value","response","response_label"
"2024","CT",0,0,0.499600599673234,"evenness_all","Plant evenness"
"2024","4",4,4,0.781659664527667,"evenness_all","Plant evenness"
"2024","CT",0,0,0.774470691158301,"evenness_all","Plant evenness"
"2024","10",10,10,0.713901387453448,"evenness_all","Plant evenness"
"2024","2",2,2,0.502384820974915,"evenness_all","Plant evenness"
"2024","8",8,8,0.56326198024794,"evenness_all","Plant evenness"
"2024","D",1,1,0.600682704335836,"evenness_all","Plant evenness"
"2024","SF",1,1,0.726781575753547,"evenness_all","Plant evenness"
"2024","2",2,2,0.631487563943424,"evenness_all","Plant evenness"
"2024","AF",1,1,0.845490093151232,"evenness_all","Plant evenness"
"2024","SF",1,1,0.709177082221697,"evenness_all","Plant evenness"
"2024","2",2,2,0.525022421648354,"evenness_all","Plant evenness"
"2024","6",6,6,0.620496266018997,"evenness_all","Plant evenness"
"2024","2",2,2,0.768418406920139,"evenness_all","Plant evenness"
"2024","SF",1,1,0.599879082661732,"evenness_all","Plant evenness"
"2024","4",4,4,0.777869166013172,"evenness_all","Plant evenness"
"2024","D",1,1,0.628947309620978,"evenness_all","Plant evenness"
"2024","AF",1,1,0.702657610949823,"evenness_all","Plant evenness"
"2024","10",10,10,0.869915529773626,"evenness_all","Plant evenness"
"2024","8",8,8,0.614735237386463,"evenness_all","Plant evenness"
"2024","SF",1,1,0.686866274813823,"evenness_all","Plant evenness"
"2024","10",10,10,0.713901387453448,"evenness_all","Plant evenness"
"2024","N",1,1,0.449032096587006,"evenness_all","Plant evenness"
"2024","HM",1,1,0.691391521665634,"evenness_all","Plant evenness"
"2024","AF",1,1,0.463272975084408,"evenness_all","Plant evenness"
"2024","I",1,1,0.654810777965618,"evenness_all","Plant evenness"
"2024","SF",1,1,0.72872680981518,"evenness_all","Plant evenness"
"2024","W",1,1,0.64584599856903,"evenness_all","Plant evenness"
"2024","W",1,1,0.653984859217045,"evenness_all","Plant evenness"
"2024","S",1,1,0.671099495856912,"evenness_all","Plant evenness"
"2024","4",4,4,0.77911613485319,"evenness_all","Plant evenness"
"2024","D",1,1,0.815449976586228,"evenness_all","Plant evenness"
"2024","2",2,2,0.783485929615841,"evenness_all","Plant evenness"
"2024","AF",1,1,0.539220118704135,"evenness_all","Plant evenness"
"2024","W",1,1,0.776933459843814,"evenness_all","Plant evenness"
"2024","2",2,2,0.588980356762605,"evenness_all","Plant evenness"
"2024","10",10,10,0.479536474864947,"evenness_all","Plant evenness"
"2024","A",1,1,0.694223201147924,"evenness_all","Plant evenness"
"2024","2",2,2,0.605860134672058,"evenness_all","Plant evenness"
"2024","8",8,8,0.604276740162877,"evenness_all","Plant evenness"
"2024","D",1,1,0.613891827068645,"evenness_all","Plant evenness"
"2024","S",1,1,0.609739970749872,"evenness_all","Plant evenness"
"2024","HM",1,1,0.59581439852061,"evenness_all","Plant evenness"
"2024","CT",0,0,0.726464609960746,"evenness_all","Plant evenness"
"2024","6",6,6,0.680232948917932,"evenness_all","Plant evenness"
"2024","I",1,1,0.574949301830621,"evenness_all","Plant evenness"
"2024","A",1,1,0.735580240239327,"evenness_all","Plant evenness"
"2024","MP",1,1,0.590701292207852,"evenness_all","Plant evenness"
"2024","AF",1,1,0.604376817122841,"evenness_all","Plant evenness"
"2024","4",4,4,0.985228136034252,"evenness_all","Plant evenness"
"2024","SF",1,1,0.514093711445438,"evenness_all","Plant evenness"
"2024","6",6,6,0.613891827068645,"evenness_all","Plant evenness"
"2024","MP",1,1,0.689688321634351,"evenness_all","Plant evenness"
"2024","6",6,6,0.688436064615539,"evenness_all","Plant evenness"
"2024","CT",0,0,0.762707070992858,"evenness_all","Plant evenness"
"2024","10",10,10,0.415488230982026,"evenness_all","Plant evenness"
"2024","4",4,4,0.678611900549511,"evenness_all","Plant evenness"
"2024","N",1,1,0.696281225746208,"evenness_all","Plant evenness"
"2024","6",6,6,0.343956225567234,"evenness_all","Plant evenness"
"2024","A",1,1,0.561698466824588,"evenness_all","Plant evenness"
"2024","10",10,10,0.650022421648354,"evenness_all","Plant evenness"
"2024","10",10,10,0.697468025215808,"evenness_all","Plant evenness"
"2024","S",1,1,0.482217603616556,"evenness_all","Plant evenness"
"2024","SF",1,1,0.676427594312583,"evenness_all","Plant evenness"
"2024","D",1,1,0.543564443199596,"evenness_all","Plant evenness"
"2024","A",1,1,0.810828697319995,"evenness_all","Plant evenness"
"2024","2",2,2,0.635035769107622,"evenness_all","Plant evenness"
"2024","HM",1,1,0.588980356762604,"evenness_all","Plant evenness"
"2024","4",4,4,0.634242526301693,"evenness_all","Plant evenness"
"2024","8",8,8,0.646023371237908,"evenness_all","Plant evenness"
"2024","8",8,8,0.834202288644101,"evenness_all","Plant evenness"
"2024","HM",1,1,0.463272975084408,"evenness_all","Plant evenness"
"2024","CT",0,0,0.700810618983914,"evenness_all","Plant evenness"
"2024","S",1,1,0.657485952113545,"evenness_all","Plant evenness"
"2024","MP",1,1,0.731208802620227,"evenness_all","Plant evenness"
"2024","6",6,6,0.680232948917932,"evenness_all","Plant evenness"
"2024","HM",1,1,0.755023053664696,"evenness_all","Plant evenness"
"2024","D",1,1,0.661886463062105,"evenness_all","Plant evenness"
"2024","6",6,6,0.622378152373633,"evenness_all","Plant evenness"
"2024","CT",0,0,0.601798628167077,"evenness_all","Plant evenness"
"2024","8",8,8,0.697468025215808,"evenness_all","Plant evenness"
"2024","A",1,1,0.653124570419668,"evenness_all","Plant evenness"
"2024","2",2,2,0.810382882264367,"evenness_all","Plant evenness"
"2024","4",4,4,0.680232948917932,"evenness_all","Plant evenness"
"2024","10",10,10,0.781659664527667,"evenness_all","Plant evenness"
"2024","A",1,1,0.628081269729467,"evenness_all","Plant evenness"
"2024","N",1,1,0.519460297515797,"evenness_all","Plant evenness"
"2024","CT",0,0,0.87323597224401,"evenness_all","Plant evenness"
"2024","N",1,1,0.664368710291134,"evenness_all","Plant evenness"
"2024","SF",1,1,0.747440332802302,"evenness_all","Plant evenness"
"2024","HM",1,1,0.72531510880093,"evenness_all","Plant evenness"
"2024","AF",1,1,0.70896020670736,"evenness_all","Plant evenness"
"2024","6",6,6,0.829852026694623,"evenness_all","Plant evenness"
"2024","I",1,1,0.795716592399049,"evenness_all","Plant evenness"
"2024","8",8,8,0.602796254092542,"evenness_all","Plant evenness"
"2024","CT",0,0,0.488493136313944,"evenness_all","Plant evenness"
"2024","8",8,8,0.91829583405449,"evenness_all","Plant evenness"
"2024","10",10,10,0.688436064615539,"evenness_all","Plant evenness"
"2024","A",1,1,0.728712440704586,"evenness_all","Plant evenness"
"2024","I",1,1,0.757030645459857,"evenness_all","Plant evenness"
"2024","N",1,1,0.757030645459857,"evenness_all","Plant evenness"
"2024","4",4,4,0.856760572359887,"evenness_all","Plant evenness"
"2024","CT",0,0,0.812521457344473,"evenness_all","Plant evenness"
"2024","4",4,4,0.510964047443681,"evenness_all","Plant evenness"
"2024","S",1,1,0.553332196937384,"evenness_all","Plant evenness"
"2024","8",8,8,0.800477520310901,"evenness_all","Plant evenness"
"2024","D",1,1,0.433452264567552,"evenness_all","Plant evenness"
"2024","MP",1,1,0.513023952437828,"evenness_all","Plant evenness"
"2024","A",1,1,0.782094366395137,"evenness_all","Plant evenness"
"2025","N",1,1,0.820459009602242,"evenness_all","Plant evenness"
"2025","I",1,1,0.508591437657796,"evenness_all","Plant evenness"
"2025","AF",1,1,0.553332196937384,"evenness_all","Plant evenness"
"2025","AF",1,1,0.638765495740441,"evenness_all","Plant evenness"
"2025","10",10,10,0.488493136313944,"evenness_all","Plant evenness"
"2025","N",1,1,0.70825785778485,"evenness_all","Plant evenness"
"2025","W",1,1,0.609761770923859,"evenness_all","Plant evenness"
"2025","D",1,1,0.815032734493111,"evenness_all","Plant evenness"
"2025","W",1,1,0.700285945454304,"evenness_all","Plant evenness"
"2025","10",10,10,0.119761368368235,"evenness_all","Plant evenness"
"2025","2",2,2,0.664105906812683,"evenness_all","Plant evenness"
"2025","MP",1,1,0.679246495221163,"evenness_all","Plant evenness"
"2025","2",2,2,0.428980343545173,"evenness_all","Plant evenness"
"2025","8",8,8,0.515835463304368,"evenness_all","Plant evenness"
"2025","4",4,4,0.779315767494171,"evenness_all","Plant evenness"
"2025","4",4,4,0.77785927581145,"evenness_all","Plant evenness"
"2025","MP",1,1,0.690300493578372,"evenness_all","Plant evenness"
"2025","2",2,2,0.816123580395035,"evenness_all","Plant evenness"
"2025","W",1,1,0.680108811630706,"evenness_all","Plant evenness"
"2025","6",6,6,0.770821579922229,"evenness_all","Plant evenness"
"2025","I",1,1,0.717627064817744,"evenness_all","Plant evenness"
"2025","S",1,1,0.696305167072877,"evenness_all","Plant evenness"
"2025","CT",0,0,0.66032859023527,"evenness_all","Plant evenness"
"2025","8",8,8,0.703814817747658,"evenness_all","Plant evenness"
"2025","N",1,1,0.489448005836739,"evenness_all","Plant evenness"
"2025","CT",0,0,0.66944634728657,"evenness_all","Plant evenness"
"2025","CT",0,0,0.752780264434706,"evenness_all","Plant evenness"
"2025","I",1,1,0.623435288630393,"evenness_all","Plant evenness"
"2025","W",1,1,0.765193721534392,"evenness_all","Plant evenness"
"2025","HM",1,1,0.819652033105127,"evenness_all","Plant evenness"
"2025","S",1,1,0.845108735254522,"evenness_all","Plant evenness"
"2025","6",6,6,0.643097829008366,"evenness_all","Plant evenness"
"2025","6",6,6,0.632000683862617,"evenness_all","Plant evenness"
"2025","10",10,10,0.556838319229428,"evenness_all","Plant evenness"
"2025","8",8,8,0.347449361089114,"evenness_all","Plant evenness"
"2025","HM",1,1,0.641899928101269,"evenness_all","Plant evenness"
"2025","4",4,4,0.703911334696127,"evenness_all","Plant evenness"
"2025","6",6,6,0.605313918079445,"evenness_all","Plant evenness"
"2025","I",1,1,0.670426574551103,"evenness_all","Plant evenness"
"2025","CT",0,0,0.683317306913871,"evenness_all","Plant evenness"
"2025","CT",0,0,0.817386477789864,"evenness_all","Plant evenness"
"2025","MP",1,1,0.712638317771426,"evenness_all","Plant evenness"
"2025","S",1,1,0.759215029844801,"evenness_all","Plant evenness"
"2025","MP",1,1,0.904398077863481,"evenness_all","Plant evenness"
"2025","W",1,1,0.775451834174219,"evenness_all","Plant evenness"
"2025","CT",0,0,0.63388706165399,"evenness_all","Plant evenness"
"2025","4",4,4,0.680937933180601,"evenness_all","Plant evenness"
"2025","CT",0,0,0.838008211815297,"evenness_all","Plant evenness"
"2025","10",10,10,0.864973520717927,"evenness_all","Plant evenness"
"2025","2",2,2,0.740707107482809,"evenness_all","Plant evenness"
"2025","8",8,8,0.653525137034185,"evenness_all","Plant evenness"
"2025","D",1,1,0.739901470378967,"evenness_all","Plant evenness"
"2025","SF",1,1,0.702657610949823,"evenness_all","Plant evenness"
"2025","2",2,2,0.792601905935784,"evenness_all","Plant evenness"
"2025","AF",1,1,0.835244150347873,"evenness_all","Plant evenness"
"2025","SF",1,1,0.686368136039273,"evenness_all","Plant evenness"
"2025","2",2,2,0.740707107482809,"evenness_all","Plant evenness"
"2025","6",6,6,0.810013640868789,"evenness_all","Plant evenness"
"2025","2",2,2,0.724975605570852,"evenness_all","Plant evenness"
"2025","SF",1,1,0.625034890328553,"evenness_all","Plant evenness"
"2025","4",4,4,0.849077340483628,"evenness_all","Plant evenness"
"2025","D",1,1,0.795201182516288,"evenness_all","Plant evenness"
"2025","AF",1,1,0.6386696996809,"evenness_all","Plant evenness"
"2025","10",10,10,0.653767174529161,"evenness_all","Plant evenness"
"2025","8",8,8,0.7749399415518,"evenness_all","Plant evenness"
"2025","SF",1,1,0.732348021574799,"evenness_all","Plant evenness"
"2025","10",10,10,0.460213733007338,"evenness_all","Plant evenness"
"2025","N",1,1,0.825830111237528,"evenness_all","Plant evenness"
"2025","HM",1,1,0.647001456282028,"evenness_all","Plant evenness"
"2025","AF",1,1,0.54840133179464,"evenness_all","Plant evenness"
"2025","I",1,1,0.880170360733593,"evenness_all","Plant evenness"
"2025","SF",1,1,0.657485881215696,"evenness_all","Plant evenness"
"2025","W",1,1,0.862825378056047,"evenness_all","Plant evenness"
"2025","W",1,1,0.899507835327561,"evenness_all","Plant evenness"
"2025","S",1,1,0.773024089384454,"evenness_all","Plant evenness"
"2025","4",4,4,0.761632849516884,"evenness_all","Plant evenness"
"2025","D",1,1,0.875953250966744,"evenness_all","Plant evenness"
"2025","2",2,2,0.665243557613318,"evenness_all","Plant evenness"
"2025","AF",1,1,0.644664890319686,"evenness_all","Plant evenness"
"2025","W",1,1,0.721820121062303,"evenness_all","Plant evenness"
"2025","2",2,2,0.682128097222185,"evenness_all","Plant evenness"
"2025","A",1,1,0.631420987155848,"evenness_all","Plant evenness"
"2025","2",2,2,0.657999002033455,"evenness_all","Plant evenness"
"2025","8",8,8,0.683691080066865,"evenness_all","Plant evenness"
"2025","D",1,1,0.567642218912237,"evenness_all","Plant evenness"
"2025","S",1,1,0.723015635204888,"evenness_all","Plant evenness"
"2025","HM",1,1,0.781594779298348,"evenness_all","Plant evenness"
"2025","CT",0,0,0.69413072475142,"evenness_all","Plant evenness"
"2025","6",6,6,0.415652459369448,"evenness_all","Plant evenness"
"2025","I",1,1,0.531167445709872,"evenness_all","Plant evenness"
"2025","A",1,1,0.445808423390114,"evenness_all","Plant evenness"
"2025","MP",1,1,0.655979843836248,"evenness_all","Plant evenness"
"2025","AF",1,1,0.68558500328103,"evenness_all","Plant evenness"
"2025","4",4,4,0.657485952113545,"evenness_all","Plant evenness"
"2025","SF",1,1,0.665774571351999,"evenness_all","Plant evenness"
"2025","6",6,6,0.730666354573855,"evenness_all","Plant evenness"
"2025","MP",1,1,0.713790169501261,"evenness_all","Plant evenness"
"2025","6",6,6,0.604276740162877,"evenness_all","Plant evenness"
"2025","CT",0,0,0.611711933905767,"evenness_all","Plant evenness"
"2025","10",10,10,0.329316733691922,"evenness_all","Plant evenness"
"2025","4",4,4,0.29747224891929,"evenness_all","Plant evenness"
"2025","N",1,1,0.749923842628828,"evenness_all","Plant evenness"
"2025","6",6,6,0.589368446225007,"evenness_all","Plant evenness"
"2025","A",1,1,0.763015517737575,"evenness_all","Plant evenness"
"2025","10",10,10,0.29747224891929,"evenness_all","Plant evenness"
"2025","10",10,10,0.808174283037582,"evenness_all","Plant evenness"
"2025","S",1,1,0.576773180919175,"evenness_all","Plant evenness"
"2025","SF",1,1,0.478211457617608,"evenness_all","Plant evenness"
"2025","D",1,1,0.529166629130064,"evenness_all","Plant evenness"
"2025","A",1,1,0.689671481137884,"evenness_all","Plant evenness"
"2025","2",2,2,0.508111062777327,"evenness_all","Plant evenness"
"2025","HM",1,1,0.725671443067227,"evenness_all","Plant evenness"
"2025","4",4,4,0.725154883765413,"evenness_all","Plant evenness"
"2025","8",8,8,0.76420450650862,"evenness_all","Plant evenness"
"2025","8",8,8,0.644466645202587,"evenness_all","Plant evenness"
"2025","HM",1,1,0.602069091800943,"evenness_all","Plant evenness"
"2025","CT",0,0,0.57041918603287,"evenness_all","Plant evenness"
"2025","S",1,1,0.713812601608054,"evenness_all","Plant evenness"
"2025","MP",1,1,1,"evenness_all","Plant evenness"
"2025","6",6,6,0.473078144737614,"evenness_all","Plant evenness"
"2025","HM",1,1,0.720842158657796,"evenness_all","Plant evenness"
"2025","D",1,1,0.63077852610421,"evenness_all","Plant evenness"
"2025","6",6,6,0.380397384039106,"evenness_all","Plant evenness"
"2025","CT",0,0,0.665774571351999,"evenness_all","Plant evenness"
"2025","8",8,8,0.573310063425913,"evenness_all","Plant evenness"
"2025","A",1,1,0.666134343821805,"evenness_all","Plant evenness"
"2025","2",2,2,0.686807762980465,"evenness_all","Plant evenness"
"2025","4",4,4,0.775145392695342,"evenness_all","Plant evenness"
"2025","10",10,10,0.56609083668065,"evenness_all","Plant evenness"
"2025","A",1,1,0.577333141352755,"evenness_all","Plant evenness"
"2025","N",1,1,0.71101564831579,"evenness_all","Plant evenness"
"2025","CT",0,0,0.759481785888849,"evenness_all","Plant evenness"
"2025","N",1,1,0.465015643331862,"evenness_all","Plant evenness"
"2025","SF",1,1,0.644458376935817,"evenness_all","Plant evenness"
"2025","HM",1,1,0.576773180919175,"evenness_all","Plant evenness"
"2025","AF",1,1,0.8043461359047,"evenness_all","Plant evenness"
"2025","6",6,6,0.645746912261465,"evenness_all","Plant evenness"
"2025","I",1,1,0.630551865549341,"evenness_all","Plant evenness"
"2025","8",8,8,0.490654065514784,"evenness_all","Plant evenness"
"2025","CT",0,0,0.685825343167656,"evenness_all","Plant evenness"
"2025","8",8,8,0.29747224891929,"evenness_all","Plant evenness"
"2025","10",10,10,0.651121120559518,"evenness_all","Plant evenness"
"2025","A",1,1,0.557620411184505,"evenness_all","Plant evenness"
"2025","I",1,1,0.763094256970343,"evenness_all","Plant evenness"
"2025","N",1,1,0.75746469687158,"evenness_all","Plant evenness"
"2025","4",4,4,0.717822296220331,"evenness_all","Plant evenness"
"2025","CT",0,0,0.561950606819455,"evenness_all","Plant evenness"
"2025","4",4,4,0.332577018572731,"evenness_all","Plant evenness"
"2025","S",1,1,0.808050154220276,"evenness_all","Plant evenness"
"2025","8",8,8,0.653525137034185,"evenness_all","Plant evenness"
"2025","D",1,1,0.582541458114449,"evenness_all","Plant evenness"
"2025","MP",1,1,0.700131530553195,"evenness_all","Plant evenness"
"2025","A",1,1,0.579682740553407,"evenness_all","Plant evenness"
