"","SampleNo","Amaranthus_retroflexus","Arenaria_serpyllifolia_agg.","Bellis_perennis","Brassica_napus","Bromus_hordeaceus","Capsella_bursa.pastoris","Cerastium_fontanum","Cerastium_glomeratum","Cerastium_holosteoides","Chenopodium_album","Cichorium_intybus","Cirsium_arvense","Convolvulus_arvensis","Crepis_capillaris","Dactylis_glomerata","Digitaria_sanguinalis","Echinocloa_crus.gali","Elymus_repens","Eragrostis_minor","Erigeron_canadensis","Erodium_spec.","Euphorbia_peplus","Festuca_arundinacea","Festuca_rubra","Galinsoga_parviflora","Geranium_molle","Geranium_pusillum","Hordeum_murinum","Hypericum_perforatum","Hypochaeris_radicata","Lamium_purpurea","Lolium_multiflorum_agg.","Lolium_perenne","Lotus_corniculatus","Matricaria_discoidea","Medicargo_x_varia","Persicaria_laxiflora","Phleum_pratense","Plantago_intermedia","Plantago_lanceolata","Poa_trivialis","Polygonum_aviculare","Portulaca_oleracea","Rumex_chrispus","Rumex_obtursifolia","Rumex_thyrsiflorus","Scorzoneroides_autumnalis","Silene_latifolia","Sonchus_oleraceus","Spergula_arvensis","Stellaria_media","Taraxacum_sec._ruderalia","Trifolium_hybridum","Trifolium_pratense","Trifolium_repens","Vicia_villosa","grass_sum","herb_sum","legume_sum","all_abundance","grass_prop","herb_prop","legume_prop","time","W","N","D","HM","MP","S","A","I","AF","SF","Lv","remark","richness_all","diversity_all","diversity_grass","diversity_herb","diversity_legume","shannon_all","evenness_all","simpson_all","shannon_grass","evenness_grass","simpson_grass","shannon_herb","evenness_herb","simpson_herb","shannon_legume","evenness_legume","simpson_legume","biomass_oct","biomass_jun","biomass"
"370",62,0,0,0,0,0,0,0,0,0,0,30,0,0,0,50,0,0,0,0,0,0,0,30,0,0,0,0,0,0,0,0,5,10,0,0,0,0,5,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,30,5,0,100,35,35,170,0.588235294117647,0.205882352941176,0.205882352941176,2,0,0,1,0,0,0,0,0,0,0,1,"D",9,0.813148788927336,0.645,0.244897959183674,0.244897959183674,1.85977770881718,0.846421311685791,0.813148788927336,1.23759716823256,0.768962355534937,0.645,0.410116318288409,0.591672778582327,0.244897959183674,0.410116318288409,0.591672778582327,0.244897959183674,248.3,557.7,806
"371",63,0,0,0,0,0,0,0,0,0,0,20,0,0,0,60,0,0,0,0,0,0,0,20,0,0,0,0,0,5,0,0,10,10,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50,0,0,105,25,50,180,0.583333333333333,0.138888888888889,0.277777777777778,2,0,0,0,0,0,0,0,0,1,0,1,"AF",8,0.779320987654321,0.616780045351474,0.32,0,1.73052798460624,0.832208047170331,0.779320987654321,1.2284916775246,0.763304796061773,0.616780045351474,0.500402423538188,0.721928094887362,0.32,0,NA,0,565.7,477.8,1043.5
"372",64,0,0,0,0,0,0,0,0,0,0,30,0,0,0,30,0,0,0,0,0,0,0,60,0,0,0,0,0,0,0,0,5,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,30,0,130,0.769230769230769,0.230769230769231,0,2,1,1,1,1,1,1,1,1,1,1,10,"10",5,0.677514792899408,0.545,0,NA,1.28425063693715,0.797949785459483,0.677514792899408,0.967260442912774,0.697730922119161,0.545,0,NA,0,NA,NA,NA,441.3,328.7,770
"373",65,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50,0,0,0,0,0,0,0,30,0,0,0,0,0,0,0,0,5,10,0,0,0,0,5,0,0,1,0,0,0,0,0,0,10,0,0,0,0,0,5,0,0,101,10,5,116,0.870689655172414,0.0862068965517241,0.0431034482758621,2,0,1,1,0,1,1,1,1,1,1,8,"8",8,0.726813317479192,0.651896872855602,0,0,1.58263896466098,0.761088461944681,0.726813317479192,1.28088980619222,0.714878212277043,0.651896872855602,0,NA,0,0,NA,0,409.8,454.9,864.7
"374",66,0,0,0,0,0,0,0,0,0,5,10,0,0,0,40,0,0,0,0,5,0,0,30,0,0,0,0,0,0,0,0,5,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,60,0,0,80,20,60,160,0.5,0.125,0.375,2,0,0,0,0,0,0,0,0,0,1,1,"SF",8,0.75390625,0.6015625,0.625,0,1.63475892444401,0.786152864448116,0.75390625,1.06095815043934,0.765319531114783,0.6015625,1.03972077083992,0.946394630357186,0.625,0,NA,0,393.3,382.3,775.6
"375",67,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30,0,0,0,0,0,0,0,30,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,61,0,1,62,0.983870967741935,0,0.0161290322580645,2,1,1,1,1,1,1,1,1,1,1,10,"10",4,0.531217481789802,0.515990325181403,NA,0,0.835653047952683,0.602796254092542,0.531217481789802,0.765433816636765,0.696727885289477,0.515990325181403,NA,NA,NA,0,NA,0,136.6,413.6,550.2
"376",68,0,0,0,0,0,0,0,0,0,0,20,0,0,0,80,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,20,10,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40,0,0,125,20,40,185,0.675675675675676,0.108108108108108,0.216216216216216,2,0,1,0,0,0,0,0,0,0,0,1,"N",7,0.736303871439006,0.5504,0,0,1.58767749371249,0.81590483223661,0.736303871439006,1.11170839596597,0.690743263456885,0.5504,0,NA,0,0,NA,0,433.8,782.2,1216
"377",69,0,0,0,0,0,0,0,0,0,0,10,0,0,0,60,0,0,0,0,0,0,0,30,0,0,0,0,0,0,0,0,5,10,0,0,0,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30,1,0,125,10,31,166,0.753012048192771,0.0602409638554217,0.186746987951807,2,0,0,0,1,0,0,0,0,0,0,1,"HM",8,0.781318043257367,0.6784,0,0.0624349635796044,1.71592722494578,0.825186565985213,0.781318043257367,1.31883948813125,0.819441047052662,0.6784,0,NA,0,0.142505867392738,0.205592508185083,0.0624349635796044,417.4,570.3,987.7
"378",70,0,0,0,0,0,0,0,0,0,0,20,0,0,0,70,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,5,5,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40,0,0,95,20,40,155,0.612903225806452,0.129032258064516,0.258064516129032,2,0,0,0,0,0,0,0,0,1,0,1,"AF",7,0.705515088449532,0.437673130193906,0,0,1.48192892210928,0.761560816581752,0.705515088449532,0.926907559390993,0.575920047757012,0.437673130193906,0,NA,0,0,NA,0,363.9,930,1293.9
"379",71,0,0,0,0,0,0,0,0,0,0,5,0,0,0,70,0,0,0,0,0,0,0,20,0,0,0,0,0,0,0,0,10,10,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,60,1,0,120,5,61,186,0.645161290322581,0.0268817204301075,0.327956989247312,2,0,0,0,0,0,0,0,1,0,0,1,"I",8,0.733321771303041,0.611111111111111,0,0.0322493953238376,1.56932340220862,0.754685029972455,0.733321771303041,1.23426786607908,0.766893743799275,0.611111111111111,0,NA,0,0.0836497046105893,0.120681014013524,0.0322493953238376,489.6,790.8,1280.4
"380",72,0,0,0,0,0,0,0,0,0,0,5,0,0,0,40,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,40,5,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,60,0,0,95,5,60,160,0.59375,0.03125,0.375,2,0,0,0,0,0,0,0,0,0,1,1,"SF",7,0.73046875,0.637119113573407,0,0,1.49417513828931,0.767854126776969,0.73046875,1.19333031248868,0.741457811618158,0.637119113573407,0,NA,0,0,NA,0,476.2,885.6,1361.8
"381",73,0,0,0,0,0,0,0,0,1,0,5,0,0,0,70,0,0,0,0,0,0,0,20,0,0,0,0,0,5,0,0,20,10,0,0,0,0,5,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,125,16,1,142,0.880281690140845,0.112676056338028,0.00704225352112676,2,1,0,0,0,0,0,0,0,0,0,1,"W",10,0.707300138861337,0.6272,0.703125,0,1.62879489517705,0.70737663512758,0.707300138861337,1.2419377502805,0.771659310797643,0.6272,1.26374067933281,0.911596205521549,0.703125,0,NA,0,261.1,414.7,675.8
"382",74,0,0,0,0,0,0,0,0,0,0,5,0,0,0,70,0,0,0,0,0,0,0,20,0,0,0,0,0,5,0,0,10,5,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,110,10,5,125,0.88,0.08,0.04,2,1,0,0,0,0,0,0,0,0,0,1,"W",8,0.6464,0.549586776859504,0.5,0,1.46374484805968,0.703912477807489,0.6464,1.09657543425772,0.681340625684199,0.549586776859504,0.693147180559945,1,0.5,0,NA,0,269.7,271,540.7
"383",75,0,0,0,0,0,0,0,0,0,0,20,0,0,5,60,0,0,0,0,5,0,0,20,0,0,0,0,0,0,0,0,20,10,0,0,0,0,5,0,5,0,0,0,0,0,0,0,5,0,0,0,0,0,40,5,0,115,40,45,200,0.575,0.2,0.225,2,0,0,0,0,0,1,0,0,0,0,1,"S",12,0.83375,0.657844990548204,0.6875,0.197530864197531,2.0769734834776,0.835835617267474,0.83375,1.29655817038415,0.805596885948365,0.657844990548204,1.38629436111989,0.861353116146786,0.6875,0.348832095843032,0.503258334775646,0.197530864197531,362.6,366.7,729.3
"384",76,0,0,0,0,0,0,0,0,0,1,20,0,0,0,50,0,0,0,0,0,0,0,30,0,1,0,0,0,5,0,0,20,5,0,0,0,0,5,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,30,0,0,110,28,30,168,0.654761904761905,0.166666666666667,0.178571428571429,2,0,0,1,1,1,0,1,0,0,0,4,"4",11,0.816539115646259,0.681818181818182,0.454081632653061,0,1.88798866511869,0.787352427996317,0.816539115646259,1.3036976720043,0.81003290772031,0.681818181818182,0.90499611613055,0.562305702592678,0.454081632653061,0,NA,0,397,577.2,974.2
"385",77,0,0,0,0,0,0,0,0,0,5,10,0,0,0,30,0,0,0,0,0,0,0,10,0,10,0,0,0,0,0,0,5,5,0,0,0,0,0,0,5,1,0,10,0,0,0,0,0,0,0,0,5,0,60,1,0,51,45,61,157,0.32484076433121,0.286624203821656,0.388535031847134,2,0,0,1,0,0,0,0,0,0,0,1,"D",13,0.796056635157613,0.595924644367551,0.814814814814815,0.0322493953238376,1.99869200462344,0.779232540716316,0.796056635157613,1.16405795617244,0.723269874021999,0.595924644367551,1.73512645696292,0.968392514041223,0.814814814814815,0.0836497046105893,0.120681014013524,0.0322493953238376,327.1,339.5,666.6
"386",78,0,0,0,0,0,0,0,0,0,0,5,0,0,0,60,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,10,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30,0,0,85,5,30,120,0.708333333333333,0.0416666666666667,0.25,2,0,0,0,1,0,0,0,1,0,0,2,"2",6,0.670138888888889,0.470588235294118,0,0,1.37213610805361,0.765803742979389,0.670138888888889,0.916068137015288,0.660803479194173,0.470588235294118,0,NA,0,0,NA,0,378.5,817.6,1196.1
"387",79,0,0,0,0,0,0,0,0,0,0,10,0,0,0,70,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,20,5,0,0,0,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30,1,0,125,10,31,166,0.753012048192771,0.0602409638554217,0.186746987951807,2,0,0,0,0,0,0,0,0,1,0,1,"AF",8,0.752286253447525,0.6272,0,0.0624349635796044,1.6580192898172,0.797338735705839,0.752286253447525,1.2419377502805,0.771659310797643,0.6272,0,NA,0,0.142505867392738,0.205592508185083,0.0624349635796044,322.4,929.5,1251.9
"388",80,0,0,0,0,0,0,0,0,0,0,0,0,0,0,60,0,0,0,0,0,0,0,20,0,0,0,0,0,0,0,0,5,5,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,100,0,1,101,0.99009900990099,0,0.0099009900990099,2,1,0,0,0,0,0,0,0,0,0,1,"W",6,0.593079109891187,0.585,NA,0,1.20229329645822,0.67101266498466,0.593079109891187,1.15821469340122,0.719639250730427,0.585,NA,NA,NA,0,NA,0,187.3,394.7,582
"389",81,0,0,0,0,0,0,0,0,0,0,20,0,0,0,70,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,20,5,0,0,0,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40,0,0,125,20,40,185,0.675675675675676,0.108108108108108,0.216216216216216,2,0,0,0,0,0,1,1,0,0,0,2,"2",7,0.77136596055515,0.6272,0,0,1.67567030068177,0.861124189878582,0.77136596055515,1.2419377502805,0.771659310797643,0.6272,0,NA,0,0,NA,0,453,848.3,1301.3
"390",82,0,0,0,0,0,0,0,0,0,0,5,0,0,0,40,0,0,0,0,0,0,0,40,0,0,0,0,0,0,0,0,5,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,90,5,0,95,0.947368421052632,0.0526315789473684,0,2,1,1,1,1,1,1,1,1,1,1,10,"10",5,0.637119113573407,0.598765432098765,0,NA,1.19333031248868,0.741457811618158,0.637119113573407,1.04197927640298,0.751629167387823,0.598765432098765,0,NA,0,NA,NA,NA,305.9,551.2,857.1
"391",83,0,0,0,0,0,0,0,0,0,0,20,0,0,0,60,0,0,0,0,5,0,0,10,0,0,0,0,0,5,0,0,5,10,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,60,5,0,90,30,65,185,0.486486486486487,0.162162162162162,0.351351351351351,2,0,0,0,0,0,0,1,0,0,0,1,"A",10,0.768444119795471,0.524691358024691,0.5,0.142011834319526,1.77428208124878,0.770560917226163,0.768444119795471,1.07973461791307,0.670876838162762,0.524691358024691,0.867563228481461,0.789690082142847,0.5,0.271189373041844,0.391243563629256,0.142011834319526,453.1,841,1294.1
"392",84,0,0,0,0,0,0,0,0,0,0,10,0,0,0,30,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,5,10,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40,5,0,60,10,45,115,0.521739130434783,0.0869565217391304,0.391304347826087,2,0,0,0,1,0,0,0,0,0,1,2,"2",8,0.782608695652174,0.680555555555556,0,0.197530864197531,1.76397368409582,0.848292028767889,0.782608695652174,1.35797785498732,0.843759081661951,0.680555555555556,0,NA,0,0.348832095843032,0.503258334775646,0.197530864197531,362.1,906.9,1269
"393",85,0,0,0,0,0,0,0,0,0,0,10,0,0,0,40,0,0,0,0,0,0,0,20,0,0,0,0,0,0,0,0,5,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,75,10,0,85,0.88235294117647,0.117647058823529,0,2,1,1,1,1,1,0,0,1,1,1,8,"8",5,0.692041522491349,0.622222222222222,0,NA,1.36537225581163,0.848353481214226,0.692041522491349,1.136916591833,0.820111964470926,0.622222222222222,0,NA,0,NA,NA,NA,301.2,578.2,879.4
"394",86,0,0,0,0,0,0,0,0,0,0,0,0,0,0,60,0,0,0,0,0,0,0,20,0,0,0,0,0,0,0,0,5,5,0,0,0,0,5,0,0,0,0,1,0,0,0,0,5,0,0,0,0,0,20,0,0,95,6,20,121,0.785123966942149,0.0495867768595041,0.165289256198347,2,0,0,1,0,0,0,0,0,0,0,1,"D",8,0.692575643740182,0.548476454293629,0.277777777777778,0,1.50918952969453,0.725766750083948,0.692575643740182,1.08317280853825,0.673013106109866,0.548476454293629,0.450561208866305,0.650022421648354,0.277777777777778,0,NA,0,370.2,588,958.2
"395",87,0,0,0,0,0,0,0,0,0,0,10,0,0,5,50,0,0,0,0,0,0,0,30,0,0,0,0,0,0,0,0,5,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,0,0,105,15,20,140,0.75,0.107142857142857,0.142857142857143,2,0,0,0,0,0,1,0,0,0,0,1,"S",7,0.778061224489796,0.653061224489796,0.444444444444444,0,1.68030961748278,0.863508327092352,0.778061224489796,1.17206600011445,0.845466902979843,0.653061224489796,0.636514168294813,0.91829583405449,0.444444444444444,0,NA,0,492.1,396,888.1
"396",88,0,0,0,0,0,0,0,0,0,1,5,0,0,0,20,0,0,0,0,0,0,0,20,0,10,0,0,0,0,0,0,5,5,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,5,0,30,0,0,50,26,30,106,0.471698113207547,0.245283018867925,0.283018867924528,2,0,0,0,1,0,0,0,0,0,0,1,"HM",10,0.828586685653257,0.66,0.739644970414201,0,1.97356163059492,0.857106925863359,0.828586685653257,1.19354960409813,0.860964047443681,0.66,1.44396501431179,0.897185907673786,0.739644970414201,0,NA,0,417.5,467.4,884.9
"397",89,0,0,0,0,0,0,0,0,0,0,20,0,0,0,20,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,5,10,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40,0,0,55,20,40,115,0.478260869565217,0.173913043478261,0.347826086956522,2,0,0,0,0,0,0,0,0,0,0,0,"CT",7,0.793950850661626,0.760330578512397,0,0,1.74919985480926,0.898910905859887,0.793950850661626,1.51570795208571,0.94176230122066,0.760330578512397,0,NA,0,0,NA,0,417.8,1106.9,1524.7
"398",90,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,0,0,0,0,0,0,0,20,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,45,0,0,45,1,0,0,2,1,1,1,1,0,0,0,0,1,1,6,"6",3,0.592592592592593,0.592592592592593,NA,NA,0.964962923007428,0.878347104761853,0.592592592592593,0.964962923007428,0.878347104761853,0.592592592592593,NA,NA,NA,NA,NA,NA,200.8,533,733.8
"399",91,0,0,0,0,0,0,0,0,0,0,0,0,0,0,80,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,10,5,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,0,0,110,0,20,130,0.846153846153846,0,0.153846153846154,2,0,0,0,0,0,0,0,1,0,0,1,"I",6,0.58284023668639,0.450413223140496,NA,0,1.23197401023087,0.687577786744805,0.58284023668639,0.948587531627576,0.589390571887884,0.450413223140496,NA,NA,NA,0,NA,0,277.5,769.1,1046.6
"400",92,0,0,0,0,0,0,0,0,0,0,10,0,0,0,60,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,5,10,0,0,0,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40,0,0,105,10,40,155,0.67741935483871,0.0645161290322581,0.258064516129032,2,0,0,0,0,0,0,1,0,0,0,1,"A",7,0.753381893860562,0.616780045351474,0,0,1.62242357033244,0.833760783415453,0.753381893860562,1.2284916775246,0.763304796061773,0.616780045351474,0,NA,0,0,NA,0,424.3,997.6,1421.9
"401",93,0,0,0,0,0,0,0,0,0,0,20,0,0,0,70,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,5,5,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50,0,0,100,20,50,170,0.588235294117647,0.117647058823529,0.294117647058824,2,0,0,0,0,1,0,0,0,0,0,1,"MP",7,0.721453287197232,0.485,0,0,1.51781876840224,0.780004549099606,0.721453287197232,1.00976270671132,0.627400845295215,0.485,0,NA,0,0,NA,0,579.9,993.5,1573.4
"402",94,0,0,0,0,0,0,0,0,0,0,20,0,0,0,80,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,10,10,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40,0,0,115,20,40,175,0.657142857142857,0.114285714285714,0.228571428571429,2,0,0,0,0,0,0,0,0,1,0,1,"AF",7,0.715102040816326,0.491493383742911,0,0,1.53531913528614,0.788997958632109,0.715102040816326,1.02591584031192,0.637437351503879,0.491493383742911,0,NA,0,0,NA,0,401.3,909.1,1310.4
"403",95,0,0,0,0,0,0,0,0,0,0,10,0,0,0,80,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,10,10,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,120,10,0,130,0.923076923076923,0.0769230769230769,0,2,1,1,0,1,0,0,0,0,1,0,4,"4",6,0.591715976331361,0.527777777777778,0,NA,1.2852930241201,0.717335694993616,0.591715976331361,1.09861228866811,0.682606194485985,0.527777777777778,0,NA,0,NA,NA,NA,377.6,529.4,907
"404",96,0,0,0,0,0,0,0,0,0,0,20,0,0,0,60,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,5,10,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50,0,0,90,20,50,160,0.5625,0.125,0.3125,2,0,0,0,0,0,0,0,0,0,1,1,"SF",7,0.736328125,0.524691358024691,0,0,1.55440787485861,0.798807630256325,0.736328125,1.07973461791307,0.670876838162762,0.524691358024691,0,NA,0,0,NA,0,379.2,614.6,993.8
"405",97,0,0,0,0,0,0,0,0,0,0,5,0,0,0,40,0,0,0,0,0,0,0,50,0,0,0,0,0,0,0,0,5,5,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,110,5,0,115,0.956521739130435,0.0434782608695652,0,2,0,1,1,0,0,0,1,1,1,1,6,"6",6,0.676748582230624,0.648760330578512,0,NA,1.35081258008137,0.753902855422518,0.676748582230624,1.225238924972,0.761283747267364,0.648760330578512,0,NA,0,NA,NA,NA,436.6,376,812.6
"406",98,0,0,0,0,0,0,0,0,0,0,5,0,0,0,50,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,30,5,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,70,0,0,95,5,70,170,0.558823529411765,0.0294117647058824,0.411764705882353,2,0,0,0,0,1,0,0,0,0,0,1,"MP",7,0.709342560553633,0.614958448753463,0,0,1.4462661022655,0.743233752579802,0.709342560553633,1.16673330836071,0.724932163798824,0.614958448753463,0,NA,0,0,NA,0,480.1,615.7,1095.8
"407",99,0,0,0,0,0,0,0,0,0,0,0,0,0,0,70,0,0,0,0,0,0,0,30,0,0,0,0,0,0,0,0,10,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,115,0,0,115,1,0,0,2,1,0,1,1,1,0,0,1,1,0,6,"6",4,0.551984877126654,0.551984877126654,NA,NA,1.0014223119682,0.722373501656041,0.551984877126654,1.0014223119682,0.722373501656041,0.551984877126654,NA,NA,NA,NA,NA,NA,339.7,343,682.7
"408",100,0,0,0,0,0,0,0,0,0,0,10,0,0,0,60,0,0,0,0,0,0,0,20,0,0,0,0,0,0,0,0,10,10,0,0,0,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,60,1,0,120,10,61,191,0.6282722513089,0.0523560209424084,0.319371727748691,2,0,0,0,0,0,0,0,0,0,0,0,"CT",8,0.772456895370193,0.680555555555556,0,0.0322493953238376,1.69086928564541,0.813136244397366,0.772456895370193,1.35797785498732,0.843759081661951,0.680555555555556,0,NA,0,0.0836497046105893,0.120681014013524,0.0322493953238376,581,701.6,1282.6
"409",101,0,0,0,0,0,1,0,0,0,5,0,0,0,0,5,0,0,0,0,0,0,0,60,0,0,0,0,0,0,0,0,0,20,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,85,11,0,96,0.885416666666667,0.114583333333333,0,2,1,1,1,1,1,1,1,1,1,1,10,"10",6,0.557725694444444,0.442906574394464,0.578512396694215,NA,1.12979727593745,0.630551865549341,0.557725694444444,0.752974682765889,0.68538709291041,0.442906574394464,0.934769897858279,0.850864228900568,0.578512396694215,NA,NA,NA,135.4,386.8,522.2
"410",102,0,0,0,0,0,0,0,0,0,0,0,0,0,0,60,0,0,0,0,0,0,0,30,0,0,0,0,0,0,0,0,5,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,100,1,0,0,2,1,0,0,0,0,1,1,0,0,1,4,"4",4,0.545,0.545,NA,NA,0.967260442912774,0.697730922119161,0.545,0.967260442912774,0.697730922119161,0.545,NA,NA,NA,NA,NA,NA,400,448.6,848.6
"411",103,0,0,0,0,0,0,0,0,0,0,5,0,0,0,80,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,20,10,0,0,0,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40,0,0,135,5,40,180,0.75,0.0277777777777778,0.222222222222222,2,0,1,0,0,0,0,0,0,0,0,1,"N",7,0.723765432098765,0.598079561042524,0,0,1.54258557347405,0.792732169171805,0.723765432098765,1.19072320652598,0.739837925605429,0.598079561042524,0,NA,0,0,NA,0,559.3,752.4,1311.7
"412",104,0,0,0,0,0,0,0,0,0,0,10,0,0,0,80,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,10,5,0,0,0,0,10,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,40,5,0,115,15,45,175,0.657142857142857,0.0857142857142857,0.257142857142857,2,0,1,1,1,1,0,1,0,1,0,6,"6",9,0.723265306122449,0.491493383742911,0.444444444444444,0.197530864197531,1.65414436623928,0.75283354432739,0.723265306122449,1.02591584031192,0.637437351503879,0.491493383742911,0.636514168294813,0.91829583405449,0.444444444444444,0.348832095843032,0.503258334775646,0.197530864197531,581.2,831.9,1413.1
"413",105,0,0,0,0,0,0,0,0,0,0,5,0,0,5,70,0,0,0,0,0,0,0,20,0,0,0,0,0,5,0,0,5,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40,5,0,100,15,45,160,0.625,0.09375,0.28125,2,0,0,0,0,0,0,1,0,0,0,1,"A",9,0.724609375,0.465,0.666666666666667,0.197530864197531,1.61800114053311,0.736384053420097,0.724609375,0.871133270599332,0.62838982472352,0.465,1.09861228866811,1,0.666666666666667,0.348832095843032,0.503258334775646,0.197530864197531,512.4,644.9,1157.3
"414",106,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30,0,0,0,0,0,0,0,70,0,0,0,0,0,0,0,0,10,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,120,0,0,120,1,0,0,2,1,1,1,1,1,1,1,1,1,1,10,"10",4,0.583333333333333,0.583333333333333,NA,NA,1.07513932400537,0.775549085503632,0.583333333333333,1.07513932400537,0.775549085503632,0.583333333333333,NA,NA,NA,NA,NA,NA,425.7,365.4,791.1
"415",107,0,0,0,0,0,0,0,0,0,0,20,0,0,0,20,0,0,0,0,0,0,0,40,0,0,0,0,0,0,0,0,5,1,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,66,25,0,91,0.725274725274725,0.274725274725275,0,2,1,1,1,1,1,1,1,1,1,1,10,"10",6,0.704021253471803,0.534894398530762,0.32,NA,1.39570732815357,0.778959091397959,0.704021253471803,0.92424545115055,0.666702164469541,0.534894398530762,0.500402423538188,0.721928094887362,0.32,NA,NA,NA,248.8,718.6,967.4
"416",108,0,0,0,0,0,0,0,0,0,0,20,0,0,0,70,0,0,0,0,0,0,0,20,0,0,0,0,0,0,0,0,30,10,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30,0,0,140,20,30,190,0.736842105263158,0.105263157894737,0.157894736842105,2,0,0,0,0,0,1,0,0,0,0,1,"S",7,0.786703601108033,0.673469387755102,0,0,1.73466879508035,0.891443418352327,0.786703601108033,1.33166431029301,0.827409557091281,0.673469387755102,0,NA,0,0,NA,0,429.6,719.4,1149
